Day,timestamp,4_churchill_2013_0,4_churchill_2030_45,4_churchill_2030_85,5_columbus_2013_0,5_columbus_2030_45,5_columbus_2030_85,6_cullinane_2013_0,6_cullinane_2030_45,6_cullinane_2030_85,8_dana_2013_0,8_dana_2030_45,8_dana_2030_85,10_dodge_2013_0,10_dodge_2030_45,10_dodge_2030_85,12_ell_2013_0,12_ell_2030_45,12_ell_2030_85,14_forsyth_2013_0,14_forsyth_2030_45,14_forsyth_2030_85,15_hayden_2013_0,15_hayden_2030_45,15_hayden_2030_85,16_holmes_2013_0,16_holmes_2030_45,16_holmes_2030_85,17_hurtig_2013_0,17_hurtig_2030_45,17_hurtig_2030_85,21_lake_2013_0,21_lake_2030_45,21_lake_2030_85,26_power_2013_0,26_power_2030_45,26_power_2030_85,27_richards_2013_0,27_richards_2030_45,27_richards_2030_85,40_westviilageE_2013_0,40_westvillageE_2030_45,40_westvillageE_2030_85
143,1369281600,4.808531293,3.796041969,3.963897349,9.256432948,8.11928331,8.492395612,16.20728445,15.30944391,15.61280391,11.83962181,10.94226564,11.31464964,8.398324227,6.707398481,7.221798481,8.213257488,6.590887488,6.976359488,9.215038998,8.0514371,8.3102211,5.040187994,4.379355303,4.580043303,7.389771598,6.427998796,6.776766796,18.27482283,16.57397428,17.53269428,16.39920778,13.80179446,14.34723446,46.79830048,46.92305167,48.28055567,17.82730716,15.72726808,16.08278808,15.93099704,15.16007818,15.16007818
144,1369368000,4.157538528,3.301467726,3.473732126,8.845908798,7.654897322,8.037810082,15.83541381,14.98890773,15.29226773,11.28876694,10.44895406,10.82133806,8.04630882,6.159916916,6.674316916,7.633257187,6.085365104,6.470837104,8.385945653,7.482812538,7.741596538,4.471946193,3.994781215,4.195469215,6.637859542,5.993179508,6.341947508,16.63464175,15.75447505,16.71319505,15.16564249,13.39328417,13.93872417,51.77132566,45.94377965,47.30128365,17.22381885,15.29261547,15.64813547,15.5258859,15.18187058,15.18187058
145,1369454400,2.018105114,1.033789075,1.385982455,4.131615167,5.271749756,6.054612258,12.92145218,12.80665903,13.43233903,7.07288876,9.067138025,9.835180025,3.649090852,5.259691163,6.320641163,4.227098634,5.355612224,6.150648224,4.995198905,6.459898255,6.993640255,2.150261794,2.859318721,3.273237721,3.519088101,4.209910097,4.929244097,11.32336873,15.02936965,17.00672965,9.77981962,11.77094356,12.89591356,51.16361115,43.67084613,46.47069813,13.60025362,13.7834106,14.5166706,14.48420816,14.537397,14.537397
146,1369540800,1.878802195,0.97292903,1.24263385,4.243971177,5.060924113,5.660429391,12.03210679,12.02758229,12.50158229,7.722941219,8.969652253,9.551502253,3.333010168,4.116350401,4.920100401,3.579833496,4.595061472,5.197361472,4.551496631,5.822579088,6.226929088,2.111258353,2.735634154,3.049209154,3.562476253,4.116808133,4.661758133,11.63460773,14.72150919,16.21950919,10.04404258,11.45766568,12.30991568,50.05085467,41.11081887,43.23191887,13.730612,13.77924111,14.33474111,13.92884554,13.96658786,13.96658786
147,1369627200,2.23124138,2.841492993,3.101409573,6.845683159,7.262077769,7.839825551,12.32710126,13.90704438,14.36208438,9.717325495,10.44809965,11.00667565,5.909993512,5.964688907,6.736288907,5.222663099,6.367817952,6.946025952,4.636826737,7.195361218,7.583537218,3.222375479,3.861498257,4.162530257,5.467313434,6.152974458,6.676126458,14.49175648,15.81788289,17.25596289,12.67923595,13.52995935,14.34811935,48.34718936,45.3241581,47.3604141,15.64978761,15.47070227,16.00398227,14.76371988,15.01323679,15.01323679
148,1369713600,3.884894137,4.418894027,4.515806227,8.818341129,8.383921962,8.599340342,15.01985388,15.60725782,15.77789782,11.23982267,11.36768713,11.57715313,8.130523224,7.220069294,7.509419294,6.560512784,6.753289952,6.970117952,8.129028776,8.42353371,8.56909971,4.40370254,4.687819105,4.800706105,6.449849276,6.684628435,6.880810435,16.00269419,17.13183441,17.67111441,14.03833232,14.71333015,15.02014015,50.28229908,47.6327001,48.3962961,16.78938208,16.12617987,16.32615987,15.84557192,15.59020269,15.59020269
149,1369800000,4.518713314,3.905916701,4.096048951,9.010672744,8.347223838,8.769853613,16.16292136,15.80079172,16.13259172,12.17286032,11.10115395,11.50844895,9.679381483,7.234746084,7.797371084,7.626635921,6.904329328,7.325939328,8.871560212,8.0877771,8.3708221,4.98094124,4.593143527,4.812646027,6.892825572,6.700473796,7.081938796,18.47261799,16.89620197,17.94480197,15.68845255,14.3702271,14.9668021,49.09068863,47.53573504,49.02050504,17.29527939,16.05360265,16.44245265,16.00882453,15.16087261,15.16087261
150,1369886400,5.508349472,3.987801999,4.099046209,10.85751104,8.545531347,8.792807206,18.39138919,15.65072391,15.84980391,13.87738844,11.36119764,11.60557464,10.44853185,7.286098481,7.623673481,9.66465514,7.024543488,7.277509488,10.93466317,8.3425691,8.5123961,5.942101621,4.605129303,4.736830803,8.91077538,6.820362796,7.049241796,23.4471403,17.65253428,18.28169428,20.08984008,14.41541446,14.77335946,51.50748296,48.45024367,49.34110567,19.69706069,16.12722808,16.36053808,16.8333891,15.16007818,15.16007818
151,1369972800,6.019082212,3.495992826,3.677506466,11.61185637,8.087291612,8.490763768,19.72513168,15.33018773,15.65250773,14.32616342,10.86788606,11.26354406,9.611800765,6.738616916,7.285166916,10.16777981,6.519021104,6.928585104,10.92982408,7.773944538,8.048902538,6.220850407,4.220555215,4.433786215,9.165715141,6.385543508,6.756109508,24.34684554,16.83303505,17.85167505,21.33562004,14.00690417,14.58643417,52.32777655,47.47097165,48.91331965,20.51260473,15.69257547,16.07031547,16.4889137,15.18187058,15.18187058
152,1370059200,2.962684607,0.997491034,1.125801471,6.315405349,5.187730291,5.327190922,16.57684896,16.60749355,16.66354135,13.00523449,12.22253914,12.46200434,9.194489221,5.0765673,5.1862223,8.470681537,6.363924779,6.592464779,9.097109463,7.858246358,8.027397158,3.875021689,3.168931038,3.311134138,5.972789754,4.484155471,4.686343171,22.77344758,17.99912629,18.65843429,18.87416533,15.59291433,16.07973833,48.13096483,44.78533548,44.99176248,17.39757706,14.54923815,14.81998915,15.62882212,15.74735506,15.79692406
153,1370145600,2.880143967,0.732874973,1.015404685,6.132220083,4.7602278,5.06730938,16.09466631,16.68925009,16.78266309,12.93571716,11.75468858,12.28888018,8.497625185,3.2315433,3.4761583,6.407236735,4.925305812,5.435125812,7.50943187,6.805283383,7.182619783,3.76441902,2.783235498,3.100457798,5.692660732,4.072210734,4.523244834,22.28261675,16.57537722,18.04614122,18.10305767,14.48250571,15.56849771,49.3283625,42.80992659,43.27041759,17.43414366,14.13640728,14.74039028,14.91578028,15.2470747,15.3576517
154,1370232000,5.99724627,4.384082699,4.552835015,10.69321339,8.658300786,8.841717701,19.94591078,17.10356746,17.13159136,13.64926596,13.44247984,13.77404704,8.727881623,7.3600953,7.5119253,8.650600403,7.949652,8.266092,10.72169435,9.336843,9.5710518,6.551273407,5.33632357,5.53322017,8.922018928,7.771156604,8.051108804,21.4650419,18.654952,19.56784,18.6517892,17.23597176,17.91003576,50.83898373,44.22529242,44.51111442,19.59789954,17.15714116,17.53202716,16.47858485,16.67375054,16.74238454
155,1370318400,4.480722861,5.079304652,4.979030551,9.198217624,9.208267851,9.099279918,17.81746488,17.00271923,17.16152133,11.86846476,13.85354116,13.65091676,8.537381086,8.0085073,7.9157223,7.297051808,8.300746936,8.107366936,9.068753893,10.06943077,9.92630317,5.380735767,5.844624499,5.724298799,7.214934747,8.313725839,8.142643939,17.25114771,19.54706897,18.98919297,15.3472842,18.18770618,17.77577818,49.35720381,44.51941171,44.34474271,17.7778064,17.59057342,17.36147642,17.78219769,17.066615,17.024672
156,1370404800,4.755049647,5.33812262,5.055262612,8.878092631,9.45960032,9.15215974,17.81270675,16.43806517,16.74632807,12.10395045,14.46291162,13.92872002,8.839884222,8.1433563,7.8987413,7.759819819,8.90123808,8.39141808,8.942638438,10.46138793,10.08405153,5.266743629,6.171631154,5.854408854,7.331289504,8.656951446,8.205917346,17.48430302,21.41816869,19.94740469,16.05583106,19.44515454,18.35916254,48.86681309,45.17065009,44.71015909,17.97544519,18.2817248,17.6777418,17.38708289,17.14588025,17.03530325
157,1370491200,4.585972391,5.026975941,4.899870114,9.379873645,9.177004313,9.038852974,16.86582936,14.08938365,14.78998115,12.1466252,14.12769389,13.88822869,9.098718977,8.5943233,8.4846683,7.720436458,8.504795703,8.276255703,8.939836605,10.04310843,9.873957628,5.043912514,5.852951853,5.710748753,7.118005334,8.216829864,8.014642164,17.49681414,20.11843121,19.45912321,15.73913521,18.44915917,17.96233517,48.37055303,44.86884977,44.66242277,17.60005226,17.67661234,17.40586134,17.56431892,17.05182672,17.00225772
158,1370577600,3.743059593,4.430719552,4.465672683,8.632337975,8.795323771,8.833314333,16.35866157,13.6942601,14.0118643,10.81930066,13.70361132,13.77729292,6.223392298,7.2300933,7.2638333,5.623355099,7.788138448,7.858458448,7.158148225,9.477523891,9.529570291,4.013995774,5.237761374,5.281516174,5.532680823,7.509983883,7.572195483,14.91649698,19.18003094,19.38289494,13.71455322,17.67419067,17.82398267,50.19477692,44.43782528,44.50134128,16.0223871,17.00073053,17.08403853,16.6089262,16.64183861,16.65709061
159,1370664000,2.71521417,3.471767212,3.392369786,4.97597518,5.363267094,5.276970022,14.30365875,16.59815225,16.36461975,9.921938315,12.94699921,12.79963601,6.325958088,5.3172883,5.2498083,4.877581651,6.886436067,6.745796067,7.057004085,8.127173062,8.023080262,2.710864822,3.385083267,3.297573667,4.34984626,4.674591554,4.550168354,16.3493185,19.35686948,18.95114148,13.62029546,16.66662167,16.36703767,53.83676144,43.75783237,43.63080037,15.19237128,14.69697634,14.53036034,16.20675259,16.08735365,16.05684965
160,1370750400,2.748116125,3.429003621,3.24032666,5.442438293,5.250682207,5.045609193,13.67503521,16.95080649,16.39966979,11.27070881,12.99361995,12.64363235,7.738204098,2.9662713,2.8060063,5.129021777,6.004888876,5.670868876,6.23666776,7.252710665,7.005490265,2.718599825,3.313839677,3.106004377,4.527061295,4.630307193,4.334802093,17.83308169,19.4425324,18.4789284,14.07595776,16.6290787,15.9175667,54.3704236,43.77831485,43.47661385,15.70427987,14.89426707,14.49855407,15.69647471,15.57164185,15.49919485
161,1370836800,4.687281796,4.891048814,4.615222177,9.186929084,9.209322323,8.909526315,16.4583273,17.47721946,16.88871756,12.03307279,14.41876104,13.88456944,9.340889443,7.8071503,7.5625353,7.231410276,8.881392,8.371572,8.996290751,10.0264578,9.6491214,4.913056793,5.91607467,5.59885237,7.150980026,8.595460304,8.144426204,17.24172061,21.3429,19.872136,15.56367066,19.22071576,18.13472376,53.71505933,45.06687942,44.60638842,17.82916403,18.26097216,17.65698916,17.04687926,16.87583954,16.76526254
162,1370923200,4.222988208,5.353139797,5.325210322,8.960693365,9.505899306,9.475542756,16.03896448,17.76870583,17.36702993,11.81095139,14.36931236,14.31405116,8.671678153,8.2446873,8.2193823,6.849184202,8.792986936,8.740246936,8.493643649,10.43375557,10.39472077,4.587592937,6.150908099,6.118091999,6.697875139,8.749207039,8.702548339,16.1261222,20.96711697,20.81496897,15.21206218,19.23625018,19.12390618,50.69616081,44.96402371,44.91638671,16.84298808,18.17372942,18.11124842,17.15013758,17.173379,17.16194
163,1371009600,4.426926769,5.13618523,5.522525157,8.913557182,9.240114544,9.660027461,15.95412585,17.51231467,16.93315407,11.9486342,14.07608322,14.81289922,8.702018816,7.9662213,8.3036213,7.226660629,8.53205808,9.23525808,8.644812637,10.18814433,10.70860833,4.652772822,5.941918454,6.379466454,6.616107383,8.330340546,8.952456546,16.36805793,20.35313269,22.38177269,15.47981696,18.65874654,20.15666654,49.87692231,44.83719109,45.47235109,17.32521853,17.8443578,18.6774378,17.21150424,17.06580725,17.21832725
164,1371096000,3.993300358,4.892331585,5.376478105,8.668458115,9.030659345,9.55687826,15.57851197,15.07956145,14.41632915,10.92668911,13.86980829,14.79082829,7.686545206,8.4762333,8.8979833,6.952519089,8.258675703,9.137675703,8.18167428,9.860946028,10.51152603,4.372440335,5.699810053,6.246745053,6.344006049,7.999089264,8.776734264,15.19377137,19.40840721,21.94420721,14.74475633,17.92488717,19.79728717,49.53921679,44.64654377,45.44049377,16.77276141,17.38503434,18.42638434,16.97704432,16.99844472,17.18909472
165,1371182400,3.850077971,4.46319546,4.830242192,8.510130103,8.830621839,9.22956498,16.42200957,14.30950679,14.21609379,10.6500398,13.77729292,14.45884772,6.866908839,7.2638333,7.5759283,6.66064878,7.858458448,8.508918448,8.119052755,9.529570291,10.01099949,4.022099723,5.281516174,5.686248074,6.032565431,7.572195483,8.147652783,14.86426562,19.38289494,21.25938694,14.65824316,17.82398267,19.20955867,53.35126712,44.50134128,45.08886428,16.59502354,17.08403853,17.85463753,16.2834057,16.65709061,16.79817161
166,1371268800,2.714610528,3.41632599,3.235731576,3.769120271,5.303008023,5.106719931,13.92848706,16.04887785,15.82468665,11.73754313,12.83647681,12.50490961,5.278900188,5.2666783,5.1148483,6.023596722,6.780956067,6.464516067,7.5698202,8.049103462,7.814894662,2.766200441,3.319451067,3.122554467,4.32518996,4.581274154,4.301321954,16.4843374,19.05257348,18.13968548,14.6603417,16.44193367,15.76786967,52.22281693,43.66255837,43.37673637,15.60048392,14.57201434,14.19712834,15.99830047,16.06447565,15.99584165
167,1371355200,2.696003193,3.457972558,3.579842215,5.268372334,5.282168549,5.414628695,12.78984146,17.13446563,16.98500483,11.41748734,13.04888115,13.28834635,4.631704942,2.9915763,3.1012313,5.094029222,6.057628876,6.286168876,6.366991626,7.291745465,7.460896265,2.706993036,3.346655777,3.488858877,4.327130919,4.676965893,4.879153593,16.71025718,19.5946804,20.2539884,14.49740327,16.7414227,17.2282467,52.02823128,43.82595185,44.03237885,15.72857842,14.95674807,15.22749907,15.64500002,15.58308085,15.63264985
168,1371441600,5.305886736,5.039691909,5.088323197,9.730284696,9.370882522,9.423739875,17.81360955,17.24520739,17.31993779,13.7240249,14.69506704,14.78716904,9.284396513,7.9336753,7.9758503,9.251435368,9.145092,9.232992,10.48173173,10.2216318,10.2866898,5.825448165,6.08015517,6.13484867,8.254906025,8.828753804,8.906518304,20.47975802,22.10364,22.35722,18.5082601,19.78243576,19.96967576,50.16091286,45.30506442,45.38445942,19.2765408,18.57337716,18.67751216,16.62153274,16.93303454,16.95209954
169,1371528000,4.606458744,5.800380552,5.678967481,9.11125485,9.99200534,9.860041458,16.93114878,17.55617797,17.30396287,13.23558898,15.21665076,14.97718556,9.956349399,8.6326973,8.5230423,8.293474668,9.601666936,9.373126936,9.596805557,11.03228917,10.86313837,5.225584563,6.654088299,6.511885199,7.269053334,9.464640439,9.262452739,18.09263907,23.30005297,22.64074497,16.93451572,20.95885818,20.47203418,46.53949316,45.69445771,45.48803071,18.1415747,19.13177142,18.86102042,15.50770562,17.348777,17.299208
170,1371614400,4.399144682,5.974292916,5.883335116,8.853772051,10.1510539,10.05219185,16.78573044,17.0919701,17.119994,12.66230064,15.66023762,15.49445402,8.905027854,8.6916313,8.6157163,7.551823261,10.04393808,9.88571808,9.140032495,11.30714193,11.19003753,4.986070247,6.882646654,6.784198354,7.118372511,9.667889946,9.527913846,17.0349485,24.71470869,24.25826469,16.18795745,21.87927454,21.54224254,41.52566053,46.20278509,46.05987409,17.99058346,19.6354798,19.4480368,14.21151877,17.39372525,17.35940825
171,1371700800,4.521361231,5.857098225,6.033049061,9.388833822,10.07926433,10.27050532,16.95927376,14.98509497,15.00377757,12.83173644,15.69342789,16.02499509,9.205655769,9.3112983,9.4631283,7.920936316,9.999095703,10.3155357,9.44799383,11.14909443,11.38330323,5.076392981,6.782741353,6.979637953,7.624273798,9.538826364,9.818778564,17.94026473,24.42929121,25.34217921,16.55787853,21.63223917,22.30630317,47.26448724,46.21856477,46.50438677,18.27889265,19.44690734,19.82179334,15.84591865,17.37593172,17.44456572
172,1371787200,4.93377906,5.022066683,5.285274056,9.775104303,9.438059044,9.724139172,17.62001579,14.31884809,14.17872859,13.62890947,14.82725572,15.32460652,8.960168799,7.7446283,7.9723733,8.699514707,8.860518448,9.335178448,9.63120641,10.27123149,10.62254469,5.161557877,5.905022074,6.200366974,7.743128159,8.458710783,8.878639083,19.90456854,22.27370694,23.64303894,18.08514596,19.95851867,20.96961467,48.75521966,45.40644428,45.83517728,18.58598462,18.27117753,18.83350653,15.63706224,16.87443161,16.97738261
173,1371873600,2.964757189,3.960120154,3.946296278,5.661389383,5.89405797,5.879032798,15.5409644,16.09558435,15.89941705,12.51171986,13.86801921,13.84959881,9.054689898,5.7390383,5.7306033,7.240873539,7.765436067,7.747856067,8.049826171,8.777753062,8.764741462,3.231815735,3.932018267,3.921079567,4.782559702,5.452236554,5.436683654,19.18658119,21.89266948,21.84195348,16.202142,18.53902167,18.50157367,48.65692544,44.55178237,44.53590337,16.15184144,15.73832634,15.71749934,15.30204436,16.27800365,16.27419065
174,1371960000,3.346086287,3.944091142,3.678348259,5.962499871,5.810530901,5.521694927,16.47116456,17.14380693,17.09710043,13.08475484,13.96990115,13.47255035,8.817554638,3.4133263,3.1855813,6.28259928,6.936628876,6.461968876,7.041274732,7.942325465,7.591012265,3.457876196,3.893590777,3.598245877,5.183858224,5.454610893,5.034682593,21.13885757,22.1304804,20.7611484,18.46385972,18.6138227,17.6027267,49.27605643,44.61990185,44.19116885,17.12838467,15.99809807,15.43576907,15.48984745,15.77373085,15.67077985
175,1372046400,7.412950686,5.463695341,5.281740883,12.33451641,9.831731907,9.633965583,22.00601104,17.21718349,17.09574659,15.98763736,15.50556464,15.15557704,10.88657568,8.3048153,8.1445503,11.49651436,9.918612,9.584592,11.65616584,10.7941422,10.5469218,7.382410239,6.56145797,6.35362267,10.90010233,9.513081404,9.217576304,26.26110223,24.335144,23.37154,23.90431679,21.43014776,20.71863576,58.13791995,46.00374042,45.70203942,22.76355177,19.48976516,19.09405216,18.18671869,17.10080654,17.02835954
176,1372132800,7.0366879,5.655875877,5.886636485,11.89474905,9.83494319,10.08575693,23.01331921,16.86492177,16.57534147,15.67808225,14.94034476,15.38243436,10.66627025,8.5061723,8.7086123,11.36335627,9.337966936,9.759886936,11.4911344,10.83711517,11.14939357,7.46000649,6.490007799,6.752536599,10.79165968,9.231346939,9.604616539,29.65787436,22.53931297,23.75649697,23.8103038,20.39713818,21.29589018,52.93231314,45.45627271,45.83736871,22.70219678,18.81936642,19.31921442,16.4101691,17.291582,17.383094
177,1372219200,6.504386229,5.601048269,5.87377595,11.12747915,9.745374242,10.04180199,22.77852522,17.026581,16.6435877,15.29610518,14.96026242,15.47603362,8.74371365,8.3711013,8.6072813,10.28130051,9.37589808,9.86813808,11.22419523,10.81270113,11.17702593,7.168521091,6.466976054,6.773259654,9.905871119,9.076879746,9.512360946,27.08082725,22.78750069,24.20754869,21.83569057,20.45625054,21.50479454,45.8625532,45.59938309,46.04399509,21.41088444,18.8440538,19.4272098,15.06440558,17.24883125,17.35559525
178,1372305600,5.055394262,5.446190075,5.79166068,10.17350162,9.632648209,10.00814025,19.7737754,15.10653187,15.10653187,13.87588033,14.91977109,15.56448509,7.067304205,8.9570283,9.2522533,8.798186127,9.260735703,9.876035703,9.88715045,10.60260723,11.05801323,5.960192426,6.323315953,6.706170453,8.245129433,8.885604564,9.429956064,22.37257381,22.29921921,24.07427921,17.88600596,20.05942317,21.37010317,41.71738416,45.55164677,46.10741177,19.50821413,18.57217334,19.30111834,14.07198378,17.21578572,17.34924072
